,Anchor,Positive
2,12959,16688
3,12959,8179
4,12959,19802
5,12959,19529
6,12959,5619
7,12959,12002
8,12959,6959
9,12959,33174
0,2712,25045
1,2712,7376
2,2712,25084
3,2712,7171
4,2712,36651
5,2712,24059
6,2712,5619
7,2712,24057
8,2712,24094
9,2712,40463
0,18616,12046
1,18616,21047
2,18616,16688
3,18616,8179
4,18616,19802
5,18616,19529
6,18616,5619
7,18616,15787
8,18616,15744
9,18616,18570
0,26272,25045
1,26272,7376
2,26272,25084
3,26272,7171
4,26272,36651
5,26272,24059
6,26272,5619
7,26272,24057
8,26272,24094
9,26272,40463
0,19536,12046
1,19536,21047
2,19536,16688
3,19536,8179
4,19536,19802
5,19536,19529
6,19536,5619
7,19536,12002
8,19536,6959
9,19536,33174
0,5212,25045
1,5212,7376
2,5212,25084
3,5212,7171
4,5212,36651
5,5212,24059
6,5212,24057
7,5212,24094
8,5212,40463
9,5212,24072
0,31304,12046
1,31304,21047
2,31304,8179
3,31304,19802
4,31304,11763
5,31304,24059
6,31304,19529
7,31304,5619
8,31304,24057
9,31304,24094
0,13605,12046
1,13605,21047
2,13605,16688
3,13605,8179
4,13605,19802
5,13605,19529
6,13605,5619
7,13605,12002
8,13605,6959
9,13605,33174
0,32177,37598
1,32177,34021
2,32177,35280
3,32177,37774
4,32177,35120
5,32177,30065
6,32177,36978
7,32177,37416
8,32177,30270
9,32177,37005
0,16120,12046
1,16120,21047
2,16120,16688
3,16120,8179
4,16120,19802
5,16120,19529
6,16120,15787
7,16120,15744
8,16120,18570
9,16120,12002
0,19456,12046
1,19456,21047
2,19456,16688
3,19456,8179
4,19456,19802
5,19456,19529
6,19456,5619
7,19456,12002
8,19456,6959
9,19456,33174
0,17314,12046
1,17314,21047
2,17314,16688
3,17314,8179
4,17314,19802
5,17314,19529
6,17314,15787
7,17314,15744
8,17314,18570
9,17314,12002
0,14056,12046
1,14056,21047
2,14056,16688
3,14056,8179
4,14056,19802
5,14056,19529
6,14056,5619
7,14056,12002
8,14056,6959
9,14056,33174
0,27208,21047
1,27208,8179
2,27208,19802
3,27208,7527
4,27208,11763
5,27208,24059
6,27208,19529
7,27208,5619
8,27208,24057
9,27208,24094
0,1600,25045
1,1600,7376
2,1600,25084
3,1600,7171
4,1600,36651
5,1600,24059
6,1600,5619
7,1600,24057
8,1600,24094
9,1600,40463
0,426,25045
1,426,7376
2,426,25084
3,426,7171
4,426,36651
5,426,24059
6,426,5619
7,426,24057
8,426,24094
9,426,24072
0,26966,25045
1,26966,7376
2,26966,25084
3,26966,7171
4,26966,36651
5,26966,24059
6,26966,5619
7,26966,24057
8,26966,24094
9,26966,24072
0,24834,25045
1,24834,7376
2,24834,25084
3,24834,7171
4,24834,36651
5,24834,24059
6,24834,5619
7,24834,24057
8,24834,24094
9,24834,24072
0,11660,12046
1,11660,21047
2,11660,16688
3,11660,8179
4,11660,19802
5,11660,19529
6,11660,5619
7,11660,6959
8,11660,33174
9,11660,20343
0,13671,12046
1,13671,21047
2,13671,16688
3,13671,8179
4,13671,19802
5,13671,19529
6,13671,5619
7,13671,15787
8,13671,12002
9,13671,6959
0,22168,12046
1,22168,21047
2,22168,16688
3,22168,8179
4,22168,19802
5,22168,19529
6,22168,5619
7,22168,12002
8,22168,6959
9,22168,33174
0,23344,12046
1,23344,21047
2,23344,16688
3,23344,8179
4,23344,19802
5,23344,19529
6,23344,5619
7,23344,12002
8,23344,6959
9,23344,33174
0,40522,40905
1,40522,40433
2,40522,33431
3,40522,30898
4,40522,40669
5,40522,36391
6,40522,39313
7,40522,40203
8,40522,37710
9,40522,39753
0,27570,25045
1,27570,7376
2,27570,25084
3,27570,7171
4,27570,36651
5,27570,24059
6,27570,5619
7,27570,24057
8,27570,24094
9,27570,40463
0,25054,8179
1,25054,19802
2,25054,7527
3,25054,11763
4,25054,25045
5,25054,24059
6,25054,5619
7,25054,24057
8,25054,24094
9,25054,24072
0,10011,12046
1,10011,21047
2,10011,16688
3,10011,8179
4,10011,19802
5,10011,19529
6,10011,5619
7,10011,15787
8,10011,15744
9,10011,18570
0,33107,34021
1,33107,35280
2,33107,30267
3,33107,35120
4,33107,30693
5,33107,30065
6,33107,30270
7,33107,35068
8,33107,33908
9,33107,36790
0,12996,12046
1,12996,21047
2,12996,16688
3,12996,8179
4,12996,19802
5,12996,19529
6,12996,15787
7,12996,15744
8,12996,18570
9,12996,12002
0,8390,12046
1,8390,21047
2,8390,16688
3,8390,8179
4,8390,19802
5,8390,19529
6,8390,5619
7,8390,12002
8,8390,6959
9,8390,33174
0,25011,25045
1,25011,7376
2,25011,25084
3,25011,7171
4,25011,36651
5,25011,24059
6,25011,5619
7,25011,24057
8,25011,24094
9,25011,40463
0,1588,25045
1,1588,7376
2,1588,25084
3,1588,7171
4,1588,36651
5,1588,24059
6,1588,24057
7,1588,24094
8,1588,40463
9,1588,24072
0,23565,12046
1,23565,21047
2,23565,16688
3,23565,8179
4,23565,19802
5,23565,19529
6,23565,5619
7,23565,12002
8,23565,6959
9,23565,33174
0,22073,12046
1,22073,21047
2,22073,16688
3,22073,8179
4,22073,19802
5,22073,19529
6,22073,5619
7,22073,12002
8,22073,6959
9,22073,33174
0,32756,34021
1,32756,35280
2,32756,35120
3,32756,30693
4,32756,28411
5,32756,30065
6,32756,37416
7,32756,30270
8,32756,37005
9,32756,35068
0,23496,12046
1,23496,21047
2,23496,16688
3,23496,8179
4,23496,19802
5,23496,19529
6,23496,5619
7,23496,6959
8,23496,33174
9,23496,20343
0,30533,34021
1,30533,35280
2,30533,30267
3,30533,35120
4,30533,30693
5,30533,30065
6,30533,37416
7,30533,30270
8,30533,35068
9,30533,33908
0,33696,34021
1,33696,35280
2,33696,35120
3,33696,30693
4,33696,28411
5,33696,30065
6,33696,36978
7,33696,37416
8,33696,30270
9,33696,37005
0,1277,25045
1,1277,7376
2,1277,25084
3,1277,7171
4,1277,36651
5,1277,24059
6,1277,5619
7,1277,24057
8,1277,24094
9,1277,40463
0,2912,25045
1,2912,7376
2,2912,25084
3,2912,7171
4,2912,36651
5,2912,24059
6,2912,5619
7,2912,24057
8,2912,24094
9,2912,40463
0,32331,37598
1,32331,34021
2,32331,35280
3,32331,37774
4,32331,35120
5,32331,30065
6,32331,36978
7,32331,37416
8,32331,30270
9,32331,37005
0,10617,12046
1,10617,21047
2,10617,16688
3,10617,8179
4,10617,19802
5,10617,19529
6,10617,5619
7,10617,12002
8,10617,6959
9,10617,33174
0,14434,12046
1,14434,21047
2,14434,16688
3,14434,8179
4,14434,19802
5,14434,19529
6,14434,5619
7,14434,12002
8,14434,6959
9,14434,33174
0,8475,12046
1,8475,21047
2,8475,16688
3,8475,8179
4,8475,19802
5,8475,19529
6,8475,5619
7,8475,12002
8,8475,6959
9,8475,33174
0,9955,12046
1,9955,21047
2,9955,16688
3,9955,8179
4,9955,19802
5,9955,19529
6,9955,5619
7,9955,12002
8,9955,6959
9,9955,33174
0,33228,34021
1,33228,35280
2,33228,35120
3,33228,30693
4,33228,28411
5,33228,30065
6,33228,37416
7,33228,30270
8,33228,37005
9,33228,35068
0,16602,12046
1,16602,21047
2,16602,16688
3,16602,8179
4,16602,19802
5,16602,19529
6,16602,5619
7,16602,15787
8,16602,12002
9,16602,6959
0,2111,12046
1,2111,21047
2,2111,16688
3,2111,8179
4,2111,19802
5,2111,19529
6,2111,5619
7,2111,24057
8,2111,6959
9,2111,33174
0,9231,12046
1,9231,21047
2,9231,16688
3,9231,8179
4,9231,19802
5,9231,19529
6,9231,5619
7,9231,12002
8,9231,6959
9,9231,33174
0,26053,25045
1,26053,7376
2,26053,25084
3,26053,7171
4,26053,36651
5,26053,24059
6,26053,5619
7,26053,24057
8,26053,24094
9,26053,40463
0,21294,12046
1,21294,21047
2,21294,16688
3,21294,8179
4,21294,19802
5,21294,19529
6,21294,5619
7,21294,12002
8,21294,6959
9,21294,33174
0,13985,12046
1,13985,21047
2,13985,16688
3,13985,8179
4,13985,19802
5,13985,19529
6,13985,5619
7,13985,6959
8,13985,33174
9,13985,20343
0,33348,37598
1,33348,34021
2,33348,35280
3,33348,37774
4,33348,35120
5,33348,36978
6,33348,37416
7,33348,30270
8,33348,37005
9,33348,35068
0,626,25045
1,626,7376
2,626,25084
3,626,7171
4,626,36651
5,626,24059
6,626,5619
7,626,24057
8,626,24094
9,626,40463
0,30668,37598
1,30668,34021
2,30668,35280
3,30668,37774
4,30668,35120
5,30668,36978
6,30668,37416
7,30668,30270
8,30668,37005
9,30668,35068
0,37606,34021
1,37606,35280
2,37606,35120
3,37606,30693
4,37606,28411
5,37606,30065
6,37606,37416
7,37606,30270
8,37606,35068
9,37606,33908
0,7859,12046
1,7859,16688
2,7859,8088
3,7859,8404
4,7859,8726
5,7859,19529
6,7859,15787
7,7859,15744
8,7859,17093
9,7859,18570
0,34889,34021
1,34889,35280
2,34889,30267
3,34889,35120
4,34889,30693
5,34889,30065
6,34889,35743
7,34889,30270
8,34889,35068
9,34889,33908
0,27352,25045
1,27352,7376
2,27352,25084
3,27352,7171
4,27352,36651
5,27352,24059
6,27352,5619
7,27352,24057
8,27352,24094
9,27352,24072
0,39436,38917
1,39436,40434
2,39436,39308
3,39436,38846
4,39436,40376
5,39436,38081
6,39436,39953
7,39436,40183
8,39436,39124
9,39436,40454
0,15889,12046
1,15889,21047
2,15889,16688
3,15889,8179
4,15889,19802
5,15889,19529
6,15889,5619
7,15889,12002
8,15889,6959
9,15889,33174
0,14451,12046
1,14451,21047
2,14451,16688
3,14451,8179
4,14451,19802
5,14451,19529
6,14451,5619
7,14451,15787
8,14451,12002
9,14451,6959
0,27494,25045
1,27494,7376
2,27494,25084
3,27494,7171
4,27494,36651
5,27494,24059
6,27494,5619
7,27494,24057
8,27494,24094
9,27494,40463
0,24427,25045
1,24427,7376
2,24427,25084
3,24427,7171
4,24427,36651
5,24427,24059
6,24427,5619
7,24427,24057
8,24427,24094
9,24427,40463
0,32120,37598
1,32120,34021
2,32120,35280
3,32120,37774
4,32120,35120
5,32120,36978
6,32120,37416
7,32120,30270
8,32120,37005
9,32120,35068
0,33081,37598
1,33081,34021
2,33081,35280
3,33081,37774
4,33081,35120
5,33081,36978
6,33081,37416
7,33081,30270
8,33081,37005
9,33081,35068
0,28872,34021
1,28872,35280
2,28872,35120
3,28872,30693
4,28872,28411
5,28872,30065
6,28872,37416
7,28872,30270
8,28872,37005
9,28872,35068
0,20125,12046
1,20125,21047
2,20125,16688
3,20125,8179
4,20125,19802
5,20125,19529
6,20125,5619
7,20125,15787
8,20125,12002
9,20125,6959
0,4432,25045
1,4432,7376
2,4432,25084
3,4432,7171
4,4432,36651
5,4432,24059
6,4432,5619
7,4432,24057
8,4432,24094
9,4432,40463
0,26582,25045
1,26582,7376
2,26582,25084
3,26582,7171
4,26582,36651
5,26582,24059
6,26582,5619
7,26582,24057
8,26582,24094
9,26582,40463
0,915,25045
1,915,7376
2,915,25084
3,915,7171
4,915,36651
5,915,24059
6,915,24057
7,915,24094
8,915,40463
9,915,24072
0,22470,3891
1,22470,14949
2,22470,10548
3,22470,17894
4,22470,10735
5,22470,20579
6,22470,14592
7,22470,15378
8,22470,14821
9,22470,9911
0,26846,8179
1,26846,19802
2,26846,7527
3,26846,11763
4,26846,25045
5,26846,24059
6,26846,5619
7,26846,24057
8,26846,24094
9,26846,24072
0,26678,14949
1,26678,10548
2,26678,19905
3,26678,3868
4,26678,17612
5,26678,20579
6,26678,14592
7,26678,11790
8,26678,14262
9,26678,15378
0,8746,12046
1,8746,21047
2,8746,16688
3,8746,8179
4,8746,19802
5,8746,19529
6,8746,5619
7,8746,12002
8,8746,6959
9,8746,33174
0,28842,37598
1,28842,34021
2,28842,35280
3,28842,37774
4,28842,35120
5,28842,30065
6,28842,36978
7,28842,37416
8,28842,30270
9,28842,37005
0,27317,25045
1,27317,7376
2,27317,25084
3,27317,7171
4,27317,36651
5,27317,24059
6,27317,5619
7,27317,24057
8,27317,24094
9,27317,40463
0,16299,12046
1,16299,21047
2,16299,16688
3,16299,8179
4,16299,19802
5,16299,19529
6,16299,5619
7,16299,15787
8,16299,12002
9,16299,6959
0,3625,25045
1,3625,7376
2,3625,25084
3,3625,7171
4,3625,36651
5,3625,24059
6,3625,24057
7,3625,24094
8,3625,40463
9,3625,24072
0,4058,25045
1,4058,7376
2,4058,25084
3,4058,7171
4,4058,36651
5,4058,24059
6,4058,24057
7,4058,24094
8,4058,40463
9,4058,24072
0,259,25045
1,259,7376
2,259,25084
3,259,7171
4,259,36651
5,259,24059
6,259,24057
7,259,24094
8,259,40463
9,259,24072
0,37847,37598
1,37847,35280
2,37847,37774
3,37847,35120
4,37847,30693
5,37847,36978
6,37847,37416
7,37847,37005
8,37847,37543
9,37847,37277
0,18120,12046
1,18120,21047
2,18120,16688
3,18120,8179
4,18120,19802
5,18120,19529
6,18120,5619
7,18120,6959
8,18120,33174
9,18120,20343
0,17683,12046
1,17683,21047
2,17683,16688
3,17683,8179
4,17683,19802
5,17683,19529
6,17683,5619
7,17683,15787
8,17683,15744
9,17683,18570
0,33849,37598
1,33849,34021
2,33849,35280
3,33849,37774
4,33849,35120
5,33849,36978
6,33849,37416
7,33849,30270
8,33849,37005
9,33849,35068
0,15417,12046
1,15417,21047
2,15417,16688
3,15417,8179
4,15417,19802
5,15417,19529
6,15417,5619
7,15417,15787
8,15417,15744
9,15417,18570
0,20263,12046
1,20263,21047
2,20263,16688
3,20263,8179
4,20263,19802
5,20263,19529
6,20263,5619
7,20263,12002
8,20263,6959
9,20263,33174
0,16262,12046
1,16262,21047
2,16262,16688
3,16262,8179
4,16262,19802
5,16262,19529
6,16262,5619
7,16262,15787
8,16262,12002
9,16262,6959
0,15997,12046
1,15997,21047
2,15997,16688
3,15997,8179
4,15997,19802
5,15997,19529
6,15997,5619
7,15997,12002
8,15997,6959
9,15997,33174
0,29338,34021
1,29338,35280
2,29338,30267
3,29338,35120
4,29338,30693
5,29338,30065
6,29338,30270
7,29338,35068
8,29338,33908
9,29338,36790
0,20290,12046
1,20290,21047
2,20290,16688
3,20290,8179
4,20290,19802
5,20290,19529
6,20290,5619
7,20290,12002
8,20290,6959
9,20290,33174
0,34435,37598
1,34435,34021
2,34435,35280
3,34435,37774
4,34435,35120
5,34435,36978
6,34435,37416
7,34435,30270
8,34435,37005
9,34435,35068
0,537,25045
1,537,7376
2,537,25084
3,537,7171
4,537,36651
5,537,24059
6,537,24057
7,537,24094
8,537,40463
9,537,5780
0,4278,25045
1,4278,7376
2,4278,25084
3,4278,7171
4,4278,36651
5,4278,24059
6,4278,24057
7,4278,24094
8,4278,40463
9,4278,24072
0,26208,25045
1,26208,7376
2,26208,25084
3,26208,7171
4,26208,36651
5,26208,24059
6,26208,5619
7,26208,24057
8,26208,24094
9,26208,40463
0,6014,25045
1,6014,7376
2,6014,25084
3,6014,7171
4,6014,36651
5,6014,24059
6,6014,24057
7,6014,24094
8,6014,40463
9,6014,24072
0,41066,40669
1,41066,40911
2,41066,36779
3,41066,37779
4,41066,40944
5,41066,36391
6,41066,37710
7,41066,37524
8,41066,36224
9,41066,38400
0,20077,12046
1,20077,21047
2,20077,16688
3,20077,8179
4,20077,19802
5,20077,19529
6,20077,5619
7,20077,6959
8,20077,33174
9,20077,20343
0,12792,12046
1,12792,21047
2,12792,16688
3,12792,8179
4,12792,19802
5,12792,19529
6,12792,5619
7,12792,15787
8,12792,12002
9,12792,6959
0,12684,12046
1,12684,21047
2,12684,16688
3,12684,8179
4,12684,19802
5,12684,19529
6,12684,5619
7,12684,15787
8,12684,12002
9,12684,6959
0,21781,12046
1,21781,21047
2,21781,16688
3,21781,8179
4,21781,19802
5,21781,19529
6,21781,5619
7,21781,6959
8,21781,33174
9,21781,20343
0,11766,12046
1,11766,21047
2,11766,16688
3,11766,8179
4,11766,19802
5,11766,19529
6,11766,5619
7,11766,12002
8,11766,6959
9,11766,33174
0,19799,12046
1,19799,21047
2,19799,16688
3,19799,8179
4,19799,19802
5,19799,19529
6,19799,5619
7,19799,12002
8,19799,6959
9,19799,33174
0,28035,34021
1,28035,35280
2,28035,30267
3,28035,35120
4,28035,30693
5,28035,30065
6,28035,37416
7,28035,30270
8,28035,35068
9,28035,33908
0,38910,38045
1,38910,40433
2,38910,33431
3,38910,30898
4,38910,40219
5,38910,40144
6,38910,38653
7,38910,39010
8,38910,39313
9,38910,38155
0,30382,34021
1,30382,35280
2,30382,37774
3,30382,35120
4,30382,30693
5,30382,30065
6,30382,36978
7,30382,37416
8,30382,30270
9,30382,37005
0,34344,37598
1,34344,34021
2,34344,35280
3,34344,37774
4,34344,35120
5,34344,30065
6,34344,36978
7,34344,37416
8,34344,30270
9,34344,37005
0,12340,12046
1,12340,21047
2,12340,16688
3,12340,8179
4,12340,19802
5,12340,19529
6,12340,5619
7,12340,12002
8,12340,6959
9,12340,33174
0,2546,25045
1,2546,7376
2,2546,25084
3,2546,7171
4,2546,36651
5,2546,24059
6,2546,24057
7,2546,24094
8,2546,40463
9,2546,24072
0,35373,34021
1,35373,35280
2,35373,35120
3,35373,30693
4,35373,28411
5,35373,30065
6,35373,36978
7,35373,37416
8,35373,30270
9,35373,37005
0,2056,25045
1,2056,7376
2,2056,25084
3,2056,7171
4,2056,36651
5,2056,24059
6,2056,24057
7,2056,24094
8,2056,40463
9,2056,24072
0,22738,12046
1,22738,21047
2,22738,16688
3,22738,8179
4,22738,19802
5,22738,19529
6,22738,5619
7,22738,12002
8,22738,6959
9,22738,33174
0,11769,12046
1,11769,21047
2,11769,16688
3,11769,8179
4,11769,19802
5,11769,19529
6,11769,5619
7,11769,6959
8,11769,33174
9,11769,20343
0,40438,38917
1,40438,40434
2,40438,39308
3,40438,38846
4,40438,40376
5,40438,38081
6,40438,41006
7,40438,39953
8,40438,40183
9,40438,39124
0,35107,34021
1,35107,35280
2,35107,35120
3,35107,30693
4,35107,28411
5,35107,30065
6,35107,37416
7,35107,30270
8,35107,37005
9,35107,35068
0,32929,37598
1,32929,34021
2,32929,35280
3,32929,37774
4,32929,35120
5,32929,36978
6,32929,37416
7,32929,30270
8,32929,37005
9,32929,35068
0,1009,25045
1,1009,7376
2,1009,25084
3,1009,7171
4,1009,36651
5,1009,24059
6,1009,24057
7,1009,24094
8,1009,40463
9,1009,24072
0,5904,25045
1,5904,7376
2,5904,25084
3,5904,7171
4,5904,36651
5,5904,24059
6,5904,24057
7,5904,24094
8,5904,40463
9,5904,5780
0,33722,37598
1,33722,34021
2,33722,35280
3,33722,37774
4,33722,35120
5,33722,36978
6,33722,37416
7,33722,30270
8,33722,37005
9,33722,35068
0,6992,25045
1,6992,7376
2,6992,25084
3,6992,7171
4,6992,36651
5,6992,24059
6,6992,24057
7,6992,24094
8,6992,40463
9,6992,24072
0,17063,12046
1,17063,21047
2,17063,16688
3,17063,8179
4,17063,19802
5,17063,19529
6,17063,5619
7,17063,12002
8,17063,6959
9,17063,33174
0,12446,12046
1,12446,21047
2,12446,16688
3,12446,8179
4,12446,19802
5,12446,19529
6,12446,5619
7,12446,15787
8,12446,15744
9,12446,18570
0,22296,13609
1,22296,13940
2,22296,3891
3,22296,3353
4,22296,10548
5,22296,20579
6,22296,14592
7,22296,17093
8,22296,25721
9,22296,15378
0,29504,34021
1,29504,35280
2,29504,37774
3,29504,35120
4,29504,30693
5,29504,30065
6,29504,36978
7,29504,37416
8,29504,30270
9,29504,37005
0,25895,25045
1,25895,7376
2,25895,25084
3,25895,7171
4,25895,36651
5,25895,24059
6,25895,5619
7,25895,24057
8,25895,24094
9,25895,40463
0,831,25045
1,831,7376
2,831,25084
3,831,7171
4,831,36651
5,831,24059
6,831,24057
7,831,24094
8,831,40463
9,831,24072
0,29047,37598
1,29047,34021
2,29047,35280
3,29047,37774
4,29047,35120
5,29047,36978
6,29047,37416
7,29047,30270
8,29047,37005
9,29047,35068
0,34237,34021
1,34237,35280
2,34237,37774
3,34237,35120
4,34237,30693
5,34237,30065
6,34237,36978
7,34237,37416
8,34237,30270
9,34237,37005
0,25193,25045
1,25193,7376
2,25193,25084
3,25193,7171
4,25193,36651
5,25193,24059
6,25193,5619
7,25193,24057
8,25193,24094
9,25193,40463
0,25574,25045
1,25574,7376
2,25574,25084
3,25574,7171
4,25574,36651
5,25574,24059
6,25574,5619
7,25574,24057
8,25574,24094
9,25574,40463
0,19622,12046
1,19622,21047
2,19622,16688
3,19622,8179
4,19622,19802
5,19622,19529
6,19622,5619
7,19622,12002
8,19622,6959
9,19622,33174
0,697,25045
1,697,7376
2,697,25084
3,697,7171
4,697,36651
5,697,24059
6,697,5619
7,697,24057
8,697,24094
9,697,40463
0,20057,12046
1,20057,16688
2,20057,16195
3,20057,13776
4,20057,10502
5,20057,19529
6,20057,15787
7,20057,15744
8,20057,17093
9,20057,18570
0,29163,37598
1,29163,34021
2,29163,35280
3,29163,37774
4,29163,35120
5,29163,36978
6,29163,37416
7,29163,30270
8,29163,37005
9,29163,35068
0,35995,37598
1,35995,34021
2,35995,35280
3,35995,37774
4,35995,35120
5,35995,36978
6,35995,37416
7,35995,30270
8,35995,37005
9,35995,35068
0,30256,37598
1,30256,34021
2,30256,35280
3,30256,37774
4,30256,35120
5,30256,30065
6,30256,36978
7,30256,37416
8,30256,30270
9,30256,37005
0,997,25045
1,997,7376
2,997,25084
3,997,7171
4,997,36651
5,997,24059
6,997,5619
7,997,24057
8,997,24094
9,997,24072
0,15853,12046
1,15853,21047
2,15853,16688
3,15853,8179
4,15853,19802
5,15853,19529
6,15853,5619
7,15853,12002
8,15853,6959
9,15853,33174
0,16003,12046
1,16003,21047
2,16003,16688
3,16003,8179
4,16003,19802
5,16003,19529
6,16003,5619
7,16003,6959
8,16003,33174
9,16003,20343
0,28989,34021
1,28989,35280
2,28989,30267
3,28989,35120
4,28989,30693
5,28989,30065
6,28989,35743
7,28989,30270
8,28989,35068
9,28989,33908
0,6911,25045
1,6911,7376
2,6911,25084
3,6911,7171
4,6911,36651
5,6911,24059
6,6911,5619
7,6911,24057
8,6911,24094
9,6911,40463
0,1603,12046
1,1603,21047
2,1603,8179
3,1603,19802
4,1603,11763
5,1603,19529
6,1603,5619
7,1603,24057
8,1603,6959
9,1603,33174
0,6011,25045
1,6011,7376
2,6011,25084
3,6011,7171
4,6011,36651
5,6011,24059
6,6011,5619
7,6011,24057
8,6011,24094
9,6011,40463
0,12696,12046
1,12696,21047
2,12696,16688
3,12696,8179
4,12696,19802
5,12696,19529
6,12696,5619
7,12696,15787
8,12696,15744
9,12696,18570
0,31892,37598
1,31892,34021
2,31892,35280
3,31892,37774
4,31892,35120
5,31892,36978
6,31892,37416
7,31892,30270
8,31892,37005
9,31892,35068
0,4746,12046
1,4746,21047
2,4746,16688
3,4746,8179
4,4746,19802
5,4746,19529
6,4746,5619
7,4746,15787
8,4746,15744
9,4746,18570
0,10447,12046
1,10447,21047
2,10447,16688
3,10447,8179
4,10447,19802
5,10447,19529
6,10447,5619
7,10447,12002
8,10447,6959
9,10447,33174
0,37380,37598
1,37380,35280
2,37380,37774
3,37380,35120
4,37380,30693
5,37380,36978
6,37380,37416
7,37380,37005
8,37380,37543
9,37380,37277
0,19668,12046
1,19668,21047
2,19668,16688
3,19668,8179
4,19668,19802
5,19668,19529
6,19668,5619
7,19668,15787
8,19668,12002
9,19668,6959
0,21671,12046
1,21671,21047
2,21671,16688
3,21671,8179
4,21671,19802
5,21671,19529
6,21671,5619
7,21671,15787
8,21671,15744
9,21671,18570
0,30807,37598
1,30807,34021
2,30807,35280
3,30807,37774
4,30807,35120
5,30807,36978
6,30807,37416
7,30807,30270
8,30807,37005
9,30807,35068
0,25568,19802
1,25568,7527
2,25568,11763
3,25568,25045
4,25568,13275
5,25568,24059
6,25568,5619
7,25568,24057
8,25568,24094
9,25568,24072
0,3706,25045
1,3706,7376
2,3706,25084
3,3706,7171
4,3706,36651
5,3706,24059
6,3706,24057
7,3706,24094
8,3706,40463
9,3706,24072
0,3430,21047
1,3430,8179
2,3430,19802
3,3430,11763
4,3430,25045
5,3430,24059
6,3430,19529
7,3430,5619
8,3430,24057
9,3430,24094
0,30768,34021
1,30768,35280
2,30768,35120
3,30768,30693
4,30768,28411
5,30768,30065
6,30768,37416
7,30768,30270
8,30768,37005
9,30768,35068
0,32261,38045
1,32261,40433
2,32261,33431
3,32261,30898
4,32261,40431
5,32261,40144
6,32261,38653
7,32261,39313
8,32261,38571
9,32261,40203
0,28135,34021
1,28135,35280
2,28135,37774
3,28135,35120
4,28135,30693
5,28135,30065
6,28135,36978
7,28135,37416
8,28135,30270
9,28135,37005
0,7751,25045
1,7751,7376
2,7751,25084
3,7751,7171
4,7751,36651
5,7751,24059
6,7751,24057
7,7751,24094
8,7751,40463
9,7751,24072
0,33870,37598
1,33870,34021
2,33870,35280
3,33870,37774
4,33870,35120
5,33870,30065
6,33870,36978
7,33870,37416
8,33870,30270
9,33870,37005
0,10201,12046
1,10201,21047
2,10201,16688
