,Anchor,Positive
6,16120,32988
7,16120,14815
8,16120,1632
9,16120,26359
0,19456,8179
1,19456,19802
2,19456,11763
3,19456,8726
4,19456,17678
5,19456,3677
6,19456,27465
7,19456,2316
8,19456,27054
9,19456,2779
0,17314,10956
1,17314,7190
2,17314,17311
3,17314,9815
4,17314,10513
5,17314,26634
6,17314,26398
7,17314,1632
8,17314,26359
9,17314,26273
0,14056,8404
1,14056,8726
2,14056,17678
3,14056,10798
4,14056,3020
5,14056,7952
6,14056,3219
7,14056,28726
8,14056,1819
9,14056,27054
0,27208,7622
1,27208,2433
2,27208,6138
3,27208,2068
4,27208,2276
5,27208,5619
6,27208,24072
7,27208,35234
8,27208,26394
9,27208,1319
0,1600,7376
1,1600,25084
2,1600,7171
3,1600,24183
4,1600,797
5,1600,24059
6,1600,24094
7,1600,24121
8,1600,24016
9,1600,35214
0,426,3645
1,426,1818
2,426,3731
3,426,6862
4,426,26887
5,426,24057
6,426,32495
7,426,24001
8,426,28434
9,426,26246
0,26966,27568
1,26966,26357
2,26966,1818
3,26966,26893
4,26966,3731
5,26966,24059
6,26966,24057
7,26966,24121
8,26966,35214
9,26966,24051
0,24834,27568
1,24834,25244
2,24834,26357
3,24834,26893
4,24834,3731
5,24834,24059
6,24834,24057
7,24834,24094
8,24834,24121
9,24834,35214
0,11660,8179
1,11660,19802
2,11660,11763
3,11660,13275
4,11660,15567
5,11660,3677
6,11660,27465
7,11660,2316
8,11660,4034
9,11660,27054
0,13671,8404
1,13671,8726
2,13671,17678
3,13671,10798
4,13671,16740
5,13671,7952
6,13671,3219
7,13671,28726
8,13671,13542
9,13671,1819
0,22168,8179
1,22168,19802
2,22168,11763
3,22168,8726
4,22168,17678
5,22168,3677
6,22168,27465
7,22168,2316
8,22168,27054
9,22168,2779
0,23344,8179
1,23344,19802
2,23344,11763
3,23344,8726
4,23344,17678
5,23344,3219
6,23344,3677
7,23344,27465
8,23344,2316
9,23344,27054
0,40522,40516
1,40522,40248
2,40522,40254
3,40522,40147
4,40522,40527
5,40522,38179
6,40522,37021
7,40522,40443
8,40522,40352
0,27570,7376
1,27570,25084
2,27570,7171
3,27570,24183
4,27570,797
5,27570,24059
6,27570,24094
7,27570,24121
8,27570,24016
9,27570,35214
0,25054,2148
1,25054,26299
2,25054,3124
3,25054,24607
4,25054,2667
5,25054,4752
6,25054,27590
7,25054,28434
8,25054,26470
9,25054,24009
0,10011,10502
1,10011,15163
2,10011,8421
3,10011,15445
4,10011,15167
5,10011,19529
6,10011,6959
7,10011,25654
8,10011,28572
9,10011,23032
0,33107,30856
1,33107,28838
2,33107,29181
3,33107,30352
4,33107,28058
5,33107,36160
6,33107,27729
7,33107,33818
8,33107,37370
9,33107,36636
0,12996,13776
1,12996,10956
2,12996,7190
3,12996,27567
4,12996,19515
5,12996,19529
6,12996,26634
7,12996,6164
8,12996,32988
9,12996,14815
0,8390,8179
1,8390,19802
2,8390,11763
3,8390,13275
4,8390,15567
5,8390,3677
6,8390,27465
7,8390,2316
8,8390,4034
9,8390,27054
0,25011,24183
1,25011,27568
2,25011,25244
3,25011,26357
4,25011,26893
5,25011,24059
6,25011,24094
7,25011,24121
8,25011,35214
9,25011,24051
0,1588,36651
1,1588,6850
2,1588,4797
3,1588,7123
4,1588,7104
5,1588,31182
6,1588,34284
0,23565,8179
1,23565,19802
2,23565,11763
3,23565,13275
4,23565,15567
5,23565,3677
6,23565,27465
7,23565,2316
8,23565,4034
9,23565,27054
0,22073,8404
1,22073,8726
2,22073,17678
3,22073,10798
4,22073,3020
5,22073,7952
6,22073,3219
7,22073,28726
8,22073,1819
9,22073,27054
0,32756,31183
1,32756,29619
2,32756,29920
3,32756,34235
4,32756,34061
5,32756,36790
6,32756,35956
7,32756,29682
8,32756,30599
9,32756,27870
0,23496,8179
1,23496,19802
2,23496,11763
3,23496,13275
4,23496,15567
5,23496,3677
6,23496,27465
7,23496,25686
8,23496,2316
9,23496,4034
0,30533,34181
1,30533,32628
2,30533,32857
3,30533,32502
4,30533,35736
5,30533,35068
6,30533,27729
7,30533,33818
8,30533,37370
9,30533,36636
0,33696,33260
1,33696,31183
2,33696,31768
3,33696,29619
4,33696,29920
5,33696,36790
6,33696,35956
7,33696,29682
8,33696,27810
9,33696,30599
0,1277,24183
1,1277,27568
2,1277,25244
3,1277,26357
4,1277,26893
5,1277,24059
6,1277,24094
7,1277,24121
8,1277,35214
9,1277,24051
0,2912,25045
1,2912,7376
2,2912,25084
3,2912,7171
4,2912,797
5,2912,24094
6,2912,24016
7,2912,35643
8,2912,29087
9,2912,23998
0,32331,35280
1,32331,35120
2,32331,30693
3,32331,32554
4,32331,34452
5,32331,29972
6,32331,28511
7,32331,27810
8,32331,27769
9,32331,34601
0,10617,8404
1,10617,8726
2,10617,17678
3,10617,10798
4,10617,3020
5,10617,7952
6,10617,3219
7,10617,28726
8,10617,1819
9,10617,27054
0,14434,8179
1,14434,19802
2,14434,11763
3,14434,8726
4,14434,17678
5,14434,3677
6,14434,27465
7,14434,2316
8,14434,27054
9,14434,2779
0,8475,8179
1,8475,19802
2,8475,11763
3,8475,8726
4,8475,17678
5,8475,3677
6,8475,27465
7,8475,2316
8,8475,27054
9,8475,24984
0,9955,8179
1,9955,19802
2,9955,11763
3,9955,8726
4,9955,17678
5,9955,3677
6,9955,27465
7,9955,2316
8,9955,27054
9,9955,2779
0,33228,31183
1,33228,29619
2,33228,34181
3,33228,29920
4,33228,34235
5,33228,35068
6,33228,36790
7,33228,35956
8,33228,29682
9,33228,30599
0,16602,8404
1,16602,10798
2,16602,16740
3,16602,11216
4,16602,13540
5,16602,7952
6,16602,28726
7,16602,28321
8,16602,13542
9,16602,1819
0,2111,3905
1,2111,27523
2,2111,25919
3,2111,27462
4,2111,5943
5,2111,26379
6,2111,27060
7,2111,870
8,2111,34212
9,2111,27366
0,9231,19802
1,9231,8404
2,9231,8726
3,9231,17678
4,9231,15567
5,9231,7952
6,9231,3219
7,9231,28726
8,9231,1819
9,9231,27054
0,26053,7376
1,26053,25084
2,26053,7171
3,26053,797
4,26053,25244
5,26053,24059
6,26053,24094
7,26053,24016
8,26053,35643
9,26053,29087
0,21294,8179
1,21294,19802
2,21294,11763
3,21294,8726
4,21294,13275
5,21294,3677
6,21294,27465
7,21294,2316
8,21294,4034
9,21294,27054
0,13985,8179
1,13985,19802
2,13985,11763
3,13985,13275
4,13985,15567
5,13985,3677
6,13985,27465
7,13985,2316
8,13985,4034
9,13985,27054
0,33348,35280
1,33348,35120
2,33348,30693
3,33348,32554
4,33348,34452
5,33348,29972
6,33348,28511
7,33348,27810
8,33348,27769
9,33348,29741
0,626,7376
1,626,25084
2,626,7171
3,626,24183
4,626,797
5,626,24059
6,626,24094
7,626,24121
8,626,24016
9,626,35214
0,30668,35280
1,30668,35120
2,30668,30693
3,30668,32554
4,30668,34452
5,30668,29972
6,30668,28511
7,30668,27810
8,30668,27769
9,30668,29741
0,37606,31183
1,37606,34181
2,37606,29920
3,37606,34235
4,37606,32628
5,37606,35068
6,37606,36790
7,37606,29682
8,37606,27870
9,37606,28624
0,7859,10337
1,7859,8163
2,7859,12297
3,7859,14883
4,7859,23193
5,7859,15787
6,7859,12002
7,7859,21853
8,7859,7814
9,7859,20526
0,34889,31949
1,34889,28963
2,34889,33040
3,34889,32448
4,34889,29309
5,34889,30270
6,34889,33908
7,34889,34202
8,34889,32872
9,34889,30097
0,27352,27568
1,27352,26357
2,27352,1818
3,27352,26893
4,27352,3731
5,27352,24057
6,27352,24121
7,27352,35214
8,27352,24051
9,27352,32495
0,39436,39651
1,39436,39457
2,39436,39244
3,39436,39572
4,39436,39473
5,39436,39638
6,39436,39258
7,39436,39392
8,39436,39329
9,39436,39511
0,15889,8179
1,15889,19802
2,15889,11763
3,15889,8726
4,15889,17678
5,15889,3677
6,15889,27465
7,15889,2316
8,15889,27054
9,15889,2779
0,14451,10798
1,14451,13540
2,14451,15840
3,14451,8598
4,14451,17558
5,14451,7952
6,14451,28321
7,14451,13542
8,14451,1819
9,14451,11752
0,27494,25084
1,27494,7171
2,27494,24183
3,27494,797
4,27494,27568
5,27494,24059
6,27494,24094
7,27494,24121
8,27494,24016
9,27494,35214
0,24427,7376
1,24427,25084
2,24427,7171
3,24427,797
4,24427,25244
5,24427,24059
6,24427,24094
7,24427,24016
8,24427,35214
9,24427,35643
0,32120,35280
1,32120,35120
2,32120,30693
3,32120,32554
4,32120,34452
5,32120,29972
6,32120,28511
7,32120,27810
8,32120,27769
9,32120,29741
0,33081,35280
1,33081,35120
2,33081,30693
3,33081,32554
4,33081,34452
5,33081,29972
6,33081,28511
7,33081,27810
8,33081,27769
9,33081,29741
0,28872,31183
1,28872,29619
2,28872,29920
3,28872,34235
4,28872,34061
5,28872,36790
6,28872,35956
7,28872,29682
8,28872,30599
9,28872,27870
0,20125,10798
1,20125,13540
2,20125,15840
3,20125,8598
4,20125,17558
5,20125,7952
6,20125,28321
7,20125,13542
8,20125,1819
9,20125,11752
0,4432,24183
1,4432,27568
2,4432,25244
3,4432,26357
4,4432,26893
5,4432,24059
6,4432,24094
7,4432,24121
8,4432,35214
9,4432,24051
0,26582,25084
1,26582,7171
2,26582,24183
3,26582,797
4,26582,27568
5,26582,24059
6,26582,24094
7,26582,24121
8,26582,24016
9,26582,35214
0,915,36651
1,915,6850
2,915,4797
3,915,7123
4,915,7104
5,915,31182
6,915,34284
0,22470,17271
1,22470,15874
2,22470,20579
3,22470,22267
4,22470,9650
5,22470,9705
6,22470,21541
0,26846,32503
1,26846,7585
2,26846,24184
3,26846,7622
4,26846,3724
5,26846,30598
6,26846,34735
7,26846,6605
8,26846,3264
9,26846,2257
0,26678,10920
1,26678,7216
2,26678,10351
3,26678,10460
4,26678,9003
5,26678,3854
6,26678,19950
7,26678,34670
8,26678,17532
0,8746,8179
1,8746,19802
2,8746,11763
3,8746,8726
4,8746,17678
5,8746,3677
6,8746,27465
7,8746,2316
8,8746,27054
9,8746,2779
0,28842,35280
1,28842,35120
2,28842,30693
3,28842,32554
4,28842,34452
5,28842,29972
6,28842,28511
7,28842,27810
8,28842,27769
9,28842,36038
0,27317,7376
1,27317,25084
2,27317,7171
3,27317,797
4,27317,25244
5,27317,24094
6,27317,24016
7,27317,35643
8,27317,29087
9,27317,23998
0,16299,13540
1,16299,15840
2,16299,8598
3,16299,17558
4,16299,23719
5,16299,28321
6,16299,13542
7,16299,1819
8,16299,11752
9,16299,20783
0,3625,7376
1,3625,36651
2,3625,6850
3,3625,4797
4,3625,7123
5,3625,31182
6,3625,34284
0,4058,7376
1,4058,36651
2,4058,797
3,4058,6850
4,4058,4797
5,4058,24016
6,4058,31182
0,259,36651
1,259,6850
2,259,7123
3,259,7104
4,259,4109
5,259,31182
6,259,34284
0,37847,37774
1,37847,37342
2,37847,37714
3,37847,36863
4,37847,38157
5,37847,36978
6,37847,37543
7,37847,37277
8,37847,37783
9,37847,36560
0,18120,8179
1,18120,19802
2,18120,11763
3,18120,13275
4,18120,15567
5,18120,3677
6,18120,27465
7,18120,2316
8,18120,4034
9,18120,27054
0,17683,13776
1,17683,15163
2,17683,15445
3,17683,27567
4,17683,15167
5,17683,19529
6,17683,6959
7,17683,6164
8,17683,25654
9,17683,28572
0,33849,35280
1,33849,35120
2,33849,30693
3,33849,32554
4,33849,34452
5,33849,29972
6,33849,28511
7,33849,27810
8,33849,27769
9,33849,29741
0,15417,10502
1,15417,5525
2,15417,22914
3,15417,18365
4,15417,15163
5,15417,6959
6,15417,33174
7,15417,25654
8,15417,28572
9,15417,23032
0,20263,8179
1,20263,19802
2,20263,11763
3,20263,8726
4,20263,17678
5,20263,3219
6,20263,3677
7,20263,27465
8,20263,27054
9,20263,24984
0,16262,8404
1,16262,10798
2,16262,16740
3,16262,11216
4,16262,13540
5,16262,7952
6,16262,3219
7,16262,28726
8,16262,28321
9,16262,13542
0,15997,19802
1,15997,8404
2,15997,8726
3,15997,17678
4,15997,15567
5,15997,7952
6,15997,3219
7,15997,28726
8,15997,1819
9,15997,27054
0,29338,30856
1,29338,30618
2,29338,28838
3,29338,29181
4,29338,30352
5,29338,36160
6,29338,37370
7,29338,30203
8,29338,30202
9,29338,30233
0,20290,8179
1,20290,19802
2,20290,11763
3,20290,13275
4,20290,15567
5,20290,3677
6,20290,27465
7,20290,2316
8,20290,4034
9,20290,27054
0,34435,35280
1,34435,35120
2,34435,30693
3,34435,32554
4,34435,34452
5,34435,29972
6,34435,28511
7,34435,27810
8,34435,27769
9,34435,34601
0,537,6850
1,537,7123
2,537,7104
3,537,4109
4,537,2419
5,537,31182
6,537,34284
0,4278,7376
1,4278,36651
2,4278,797
3,4278,6850
4,4278,4797
5,4278,31182
6,4278,34284
0,26208,7376
1,26208,25084
2,26208,7171
3,26208,797
4,26208,25244
5,26208,24059
6,26208,24094
7,26208,24016
8,26208,35214
9,26208,24051
0,6014,36651
1,6014,6850
2,6014,4797
3,6014,7123
4,6014,7104
5,6014,31182
6,6014,34284
0,41066,40911
1,41066,40944
2,41066,40024
3,41066,40971
4,41066,40789
5,41066,40235
6,41066,38698
7,41066,40775
8,41066,39685
9,41066,40830
0,20077,8179
1,20077,19802
2,20077,11763
3,20077,13275
4,20077,15567
5,20077,3677
6,20077,27465
7,20077,2316
8,20077,4034
9,20077,27054
0,12792,13540
1,12792,15840
2,12792,5525
3,12792,17558
4,12792,22914
5,12792,33174
6,12792,28321
7,12792,11752
8,12792,25673
9,12792,20783
0,12684,8404
1,12684,10798
2,12684,16740
3,12684,11216
4,12684,13540
5,12684,7952
6,12684,28726
7,12684,28321
8,12684,13542
9,12684,1819
0,21781,8179
1,21781,19802
2,21781,11763
3,21781,13275
4,21781,15567
5,21781,3677
6,21781,27465
7,21781,25686
8,21781,2316
9,21781,4034
0,11766,8179
1,11766,19802
2,11766,11763
3,11766,8726
4,11766,17678
5,11766,3677
6,11766,27465
7,11766,2316
8,11766,27054
9,11766,2779
0,19799,8404
1,19799,8726
2,19799,17678
3,19799,10798
4,19799,3020
5,19799,7952
6,19799,3219
7,19799,28726
8,19799,1819
9,19799,27054
0,28035,30856
1,28035,28838
2,28035,32857
3,28035,32502
4,28035,35736
5,28035,27729
6,28035,33818
7,28035,37370
8,28035,36636
9,28035,36271
0,38910,35991
1,38910,38286
2,38910,38481
3,38910,38039
4,38910,38968
5,38910,38653
6,38910,39312
7,38910,39681
8,38910,30149
9,38910,39182
0,30382,31183
1,30382,31768
2,30382,29619
3,30382,29920
4,30382,34808
5,30382,36790
6,30382,35956
7,30382,29682
8,30382,29972
9,30382,28511
0,34344,35120
1,34344,30693
2,34344,32554
3,34344,34452
4,34344,34448
5,34344,35956
6,34344,29972
7,34344,28511
8,34344,27810
9,34344,30599
0,12340,8179
1,12340,19802
2,12340,11763
3,12340,13275
4,12340,15567
5,12340,3677
6,12340,27465
7,12340,2316
8,12340,4034
9,12340,27054
0,2546,36651
1,2546,6850
2,2546,4797
3,2546,7123
4,2546,7104
5,2546,31182
6,2546,34284
0,35373,31183
1,35373,31768
2,35373,29619
3,35373,29920
4,35373,30810
5,35373,36790
6,35373,35956
7,35373,29682
8,35373,27810
9,35373,30599
0,2056,36651
1,2056,6850
2,2056,7123
3,2056,7104
4,2056,4109
5,2056,31182
6,2056,34284
0,22738,8179
1,22738,19802
2,22738,11763
3,22738,8726
4,22738,17678
5,22738,3677
6,22738,27465
7,22738,2316
8,22738,27054
9,22738,2779
0,11769,8179
1,11769,19802
2,11769,11763
3,11769,13275
4,11769,15567
5,11769,3677
6,11769,27465
7,11769,2316
8,11769,4034
9,11769,27054
0,40438,39881
1,40438,40313
2,40438,40294
3,40438,40336
4,40438,40458
0,35107,31183
1,35107,34181
2,35107,29920
3,35107,34235
4,35107,32628
5,35107,35068
6,35107,36790
7,35107,35956
8,35107,29682
9,35107,30599
0,32929,35280
1,32929,35120
2,32929,30693
3,32929,32554
4,32929,34452
5,32929,29972
6,32929,28511
7,32929,27810
8,32929,27769
9,32929,29741
0,1009,36651
1,1009,6850
2,1009,7123
3,1009,7104
4,1009,4109
5,1009,31182
6,1009,34284
0,5904,6850
1,5904,7123
2,5904,7104
3,5904,4109
4,5904,2419
5,5904,31182
6,5904,34284
0,33722,35280
1,33722,35120
2,33722,30693
3,33722,32554
4,33722,34452
5,33722,29972
6,33722,28511
7,33722,27810
8,33722,27769
9,33722,29741
0,6992,36651
1,6992,6850
2,6992,4797
3,6992,7123
4,6992,7104
5,6992,31182
6,6992,34284
0,17063,8179
1,17063,19802
2,17063,11763
3,17063,8726
4,17063,17678
5,17063,3677
6,17063,27465
7,17063,2316
8,17063,27054
9,17063,26324
0,12446,13776
1,12446,15163
2,12446,27567
3,12446,15167
4,12446,19515
5,12446,19529
6,12446,6959
7,12446,6164
8,12446,32988
9,12446,14815
0,22296,19905
1,22296,34933
2,22296,20555
3,22296,15707
4,22296,16997
5,22296,5435
6,22296,21882
7,22296,16920
8,22296,21043
9,22296,14591
0,29504,31183
1,29504,31768
2,29504,29619
3,29504,29920
4,29504,34808
5,29504,36790
6,29504,35956
7,29504,29682
8,29504,29972
9,29504,28511
0,25895,24183
1,25895,27568
2,25895,25244
3,25895,26357
4,25895,26893
5,25895,24059
6,25895,24057
7,25895,24094
8,25895,24121
9,25895,35214
0,831,36651
1,831,6850
2,831,7123
3,831,7104
4,831,4109
5,831,31182
6,831,34284
0,29047,35280
1,29047,35120
2,29047,30693
3,29047,32554
4,29047,34452
5,29047,29972
6,29047,28511
7,29047,27810
8,29047,27769
9,29047,29741
0,34237,35120
1,34237,31183
2,34237,32554
3,34237,31768
4,34237,29619
5,34237,36790
6,34237,35956
7,34237,29972
8,34237,28511
9,34237,27810
0,25193,7376
1,25193,25084
2,25193,7171
3,25193,797
4,25193,25244
5,25193,24059
6,25193,24094
7,25193,24016
8,25193,35643
9,25193,29087
0,25574,7376
1,25574,25084
2,25574,7171
3,25574,24183
4,25574,797
5,25574,24059
6,25574,24094
7,25574,24121
8,25574,24016
9,25574,35214
0,19622,8179
1,19622,19802
2,19622,11763
3,19622,13275
4,19622,15567
5,19622,3677
6,19622,27465
7,19622,2316
8,19622,4034
9,19622,27054
0,697,24183
1,697,27568
2,697,25244
3,697,26357
4,697,26893
5,697,24059
6,697,24094
7,697,24121
8,697,35214
9,697,24051
0,20057,13383
1,20057,14611
2,20057,16286
3,20057,14696
4,20057,21529
5,20057,17460
6,20057,15194
7,20057,15345
8,20057,6695
9,20057,15891
0,29163,35280
1,29163,35120
2,29163,30693
3,29163,32554
4,29163,34452
5,29163,29972
6,29163,28511
7,29163,27810
8,29163,27769
9,29163,29741
0,35995,35280
1,35995,35120
2,35995,30693
3,35995,32554
4,35995,34452
5,35995,29972
6,35995,28511
7,35995,27810
8,35995,27769
9,35995,29741
0,30256,35280
1,30256,35120
2,30256,30693
3,30256,32554
4,30256,34452
5,30256,29972
6,30256,28511
7,30256,27810
8,30256,27769
9,30256,34601
0,997,26357
1,997,3645
2,997,1818
3,997,3731
4,997,6862
5,997,24057
6,997,32495
7,997,24001
8,997,24079
9,997,34523
0,15853,8179
1,15853,19802
2,15853,11763
3,15853,8726
4,15853,17678
5,15853,3219
6,15853,28726
7,15853,27465
8,15853,27054
9,15853,24984
0,16003,8179
1,16003,19802
2,16003,11763
3,16003,13275
4,16003,15567
5,16003,3677
6,16003,27465
7,16003,2316
8,16003,4034
9,16003,27054
0,28989,30618
1,28989,33637
2,28989,31949
3,28989,26243
4,28989,35169
5,28989,27874
6,28989,30203
7,28989,30769
8,28989,30202
9,28989,30233
0,6911,25045
1,6911,7376
2,6911,7171
3,6911,797
4,6911,26385
5,6911,24016
6,6911,23998
7,6911,31182
8,6911,24015
9,6911,24115
0,1603,503
1,1603,27523
2,1603,5943
3,1603,27211
4,1603,26864
5,1603,26379
6,1603,27060
7,1603,870
8,1603,34212
9,1603,27366
0,6011,25084
1,6011,7171
2,6011,24183
3,6011,27568
4,6011,25244
5,6011,24059
6,6011,24094
7,6011,24121
8,6011,24016
9,6011,35214
0,12696,10502
1,12696,5525
2,12696,22914
3,12696,18365
4,12696,14333
5,12696,33174
6,12696,25654
7,12696,28572
8,12696,7620
9,12696,18280
0,31892,35280
1,31892,35120
2,31892,30693
3,31892,32554
4,31892,34452
5,31892,29972
6,31892,28511
7,31892,27810
8,31892,27769
9,31892,29741
0,4746,10502
1,4746,5525
2,4746,22914
3,4746,18365
4,4746,15163
5,4746,6959
6,4746,33174
7,4746,25654
8,4746,28572
9,4746,7620
0,10447,19802
1,10447,8404
2,10447,8726
3,10447,17678
4,10447,15567
5,10447,7952
6,10447,3219
7,10447,28726
8,10447,1819
9,10447,27054
0,37380,37774
1,37380,37342
2,37380,37714
3,37380,36863
4,37380,38157
5,37380,36978
6,37380,37543
7,37380,37277
8,37380,37783
9,37380,36560
0,19668,8404
1,19668,10798
2,19668,16740
3,19668,11216
4,19668,13540
5,19668,7952
6,19668,3219
7,19668,28726
8,19668,13542
9,19668,1819
0,21671,10502
1,21671,22914
2,21671,18365
3,21671,15163
4,21671,14333
5,21671,6959
6,21671,33174
7,21671,25654
8,21671,28572
9,21671,23032
0,30807,35280
1,30807,35120
2,30807,30693
3,30807,32554
4,30807,34452
5,30807,29972
6,30807,28511
7,30807,27810
8,30807,27769
9,30807,29741
0,25568,3645
1,25568,1818
2,25568,26299
3,25568,29203
4,25568,3124
5,25568,27590
6,25568,28434
7,25568,26246
8,25568,26470
9,25568,36305
0,3706,7376
1,3706,36651
2,3706,797
3,3706,6850
4,3706,4797
5,3706,24016
6,3706,31182
0,3430,503
1,3430,7186
2,3430,26666
3,3430,1737
4,3430,4856
5,3430,5619
6,3430,35234
7,3430,26394
8,3430,7359
9,3430,24737
0,30768,31183
1,30768,34181
2,30768,29920
3,30768,34235
4,30768,32628
5,30768,35068
6,30768,36790
7,30768,35956
8,30768,29682
9,30768,30599
0,32261,30898
1,32261,39757
2,32261,39346
3,32261,39235
4,32261,39203
5,32261,30464
6,32261,30274
7,32261,40449
8,32261,39741
9,32261,39239
0,28135,35120
1,28135,31183
2,28135,32554
3,28135,31768
4,28135,29619
5,28135,36790
6,28135,35956
7,28135,29972
8,28135,28511
9,28135,27810
0,7751,7376
1,7751,36651
2,7751,6850
3,7751,4797
4,7751,7123
5,7751,31182
6,7751,34284
0,33870,35280
1,33870,35120
2,33870,30693
3,33870,32554
4,33870,34452
5,33870,29972
6,33870,28511
7,33870,27810
8,33870,27769
9,33870,34601
0,10201,8179
1,10201,19802
2,10201,11763
3,10201,13275
4,10201,15567
5,10201,3677
6,10201,27465
7,10201,2316
8,10201,4034
9,10201,27054
0,16259,15183
1,16259,8427
2,16259,17311
3,16259,9815
4,16259,15742
5,16259,19000
6,16259,13734
7,16259,26398
8,16259,19238
9,16259,1632
0,10969,13540
1,10969,15840
2,10969,5525
3,10969,17558
4,10969,22914
5,10969,33174
6,10969,28321
7,10969,11752
8,10969,25673
9,10969,20783
0,6590,19802
1,6590,11763
2,6590,13275
3,6590,15567
4,6590,21470
5,6590,27060
6,6590,3677
7,6590,27465
8,6590,25686
9,6590,2316
0,1712,32503
1,1712,7585
2,1712,24184
3,1712,7622
4,1712,3724
5,1712,24072
6,1712,30598
7,1712,34735
8,1712,1319
9,1712,6605
0,237,36651
1,237,6850
2,237,4797
3,237,7123
4,237,7104
5,237,31182
6,237,34284
0,37819,37779
1,37819,37420
2,37819,36914
3,37819,40818
4,37819,37323
5,37819,36391
6,37819,37710
7,37819,36672
8,37819,37758
9,37819,37566
0,3744,3557
1,3744,7585
2,3744,5469
3,3744,5110
4,3744,25849
5,3744,25717
6,3744,29172
7,3744,139
0,24982,24183
1,24982,27568
2,24982,25244
3,24982,26357
4,24982,26893
5,24982,24059
6,24982,24057
7,24982,24094
8,24982,24121
9,24982,35214
0,4330,36651
1,4330,6850
2,4330,7123
3,4330,7104
4,4330,4109
5,4330,31182
6,4330,34284
0,6192,3645
1,6192,1818
2,6192,3731
3,6192,6862
4,6192,29203
5,6192,24057
6,6192,32495
7,6192,28434
8,6192,26246
9,6192,36305
0,31254,35280
1,31254,35120
2,31254,30693
3,31254,32554
4,31254,34452
5,31254,29972
6,31254,28511
7,31254,27810
8,31254,27769
9,31254,29741
0,28950,35120
1,28950,30693
2,28950,32554
3,28950,34452
4,28950,31237
5,28950,35956
6,28950,29972
7,28950,28511
8,28950,27810
9,28950,30599
0,24254,7376
1,24254,25084
2,24254,7171
3,24254,24183
4,24254,797
5,24254,24059
6,24254,24094
7,24254,24121
8,24254,24016
9,24254,35214
0,2796,25045
1,2796,7376
2,2796,7171
3,2796,36651
4,2796,797
5,2796,24016
6,2796,31182
0,14292,13776
1,14292,15163
2,14292,15445
3,14292,27567
4,14292,15167
5,14292,19529
6,14292,6959
7,14292,25654
8,14292,28572
9,14292,23032
0,15043,21616
1,15043,10337
2,15043,8163
3,15043,12297
4,15043,14883
5,15043,15787
6,15043,21853
7,15043,7814
8,15043,20526
9,15043,15344
0,9038,8179
1,9038,19802
2,9038,11763
3,9038,13275
4,9038,15567
5,9038,3677
6,9038,27465
7,9038,2316
8,9038,4034
9,9038,27054
